P 550, -150, 70, 102, 255, 102, 2, Fourth_Floor
P 550, -125, 50, 0, 204, 0, 2, Third_Floor
P 550, -100, 26, 0, 204, 204, 2, Second_Floor
P 550, -75, 0, 0, 0, 0, 2, First_Floor_(Ground)
P 550, -50, -21, 178, 102, 255, 2, Basement
P 550, -25, -43, 102, 0, 204, 2, Sub_Basement
L 324.0, -86.0, 70.0, 322.0, -86.0, 70.0, 205, 133, 63
L 324.0, -92.0, 70.0, 322.0, -92.0, 70.0, 205, 133, 63
L 321.0, -84.0, 70.0, 321.0, -83.0, 70.0, 102, 255, 102
L 324.0, -84.0, 70.0, 322.0, -84.0, 70.0, 102, 255, 102
L 324.0, -95.0, 70.0, 322.0, -95.0, 70.0, 102, 255, 102
L 322.0, -95.0, 70.0, 321.0, -95.0, 70.0, 102, 255, 102
L 322.0, -84.0, 70.0, 321.0, -84.0, 70.0, 102, 255, 102
L 322.0, -95.0, 70.0, 322.0, -92.0, 70.0, 205, 133, 63
L 322.0, -86.0, 70.0, 321.0, -86.0, 70.0, 205, 133, 63
L 322.0, -92.0, 70.0, 321.0, -92.0, 70.0, 205, 133, 63
L 322.0, -86.0, 70.0, 322.0, -84.0, 70.0, 205, 133, 63
L 314.0, -20.0, 70.0, 314.0, -16.0, 70.0, 205, 133, 63
L 311.0, -16.0, 70.0, 311.0, -20.0, 70.0, 205, 133, 63
L 312.0, -23.0, 70.0, 314.0, -23.0, 70.0, 102, 255, 102
L 312.0, -14.0, 70.0, 311.0, -14.0, 70.0, 102, 255, 102
L 312.0, -23.0, 70.0, 312.0, -20.0, 70.0, 205, 133, 63
L 314.0, -16.0, 70.0, 312.0, -16.0, 70.0, 205, 133, 63
L 312.0, -16.0, 70.0, 312.0, -14.0, 70.0, 205, 133, 63
L 312.0, -16.0, 70.0, 311.0, -16.0, 70.0, 205, 133, 63
L 314.0, -20.0, 70.0, 312.0, -20.0, 70.0, 205, 133, 63
L 312.0, -20.0, 70.0, 311.0, -20.0, 70.0, 205, 133, 63
L 410.0, 56.0, -13.0, 410.0, 52.0, -13.0, 205, 133, 63
L 407.0, 52.0, -13.0, 407.0, 56.0, -13.0, 205, 133, 63
L 410.0, 56.0, -13.0, 408.0, 56.0, -13.0, 205, 133, 63
L 410.0, 52.0, -13.0, 408.0, 52.0, -13.0, 205, 133, 63
L 408.0, 56.0, -13.0, 407.0, 56.0, -13.0, 205, 133, 63
L 408.0, 59.0, -13.0, 409.0, 59.0, -13.0, 178, 102, 255
L 408.0, 50.0, -13.0, 407.0, 50.0, -13.0, 178, 102, 255
L 408.0, 52.0, -13.0, 407.0, 52.0, -13.0, 205, 133, 63
L 408.0, 59.0, -13.0, 408.0, 56.0, -13.0, 205, 133, 63
L 408.0, 52.0, -13.0, 408.0, 50.0, -13.0, 205, 133, 63
L 376.0, 12.0, -13.0, 380.0, 12.0, -13.0, 205, 133, 63
L 376.0, 9.0, -13.0, 380.0, 9.0, -13.0, 205, 133, 63
L 383.0, 10.0, -13.0, 383.0, 9.0, -13.0, 150, 100, 0
L 374.0, 10.0, -13.0, 374.0, 12.0, -13.0, 178, 102, 255
L 383.0, 10.0, -13.0, 380.0, 10.0, -13.0, 205, 133, 63
L 376.0, 12.0, -13.0, 376.0, 10.0, -13.0, 205, 133, 63
L 376.0, 10.0, -13.0, 374.0, 10.0, -13.0, 205, 133, 63
L 376.0, 10.0, -13.0, 376.0, 9.0, -13.0, 205, 133, 63
L 380.0, 9.0, -13.0, 380.0, 10.0, -13.0, 205, 133, 63
L 380.0, 10.0, -13.0, 380.0, 12.0, -13.0, 205, 133, 63
L 407.0, -25.0, -13.0, 407.0, -35.0, -13.0, 178, 102, 255
L 410.0, -35.0, -13.0, 410.0, -25.0, -13.0, 178, 102, 255
L 407.0, 9.0, -13.0, 407.0, -16.0, -13.0, 178, 102, 255
L 410.0, -16.0, -13.0, 410.0, -14.0, -13.0, 178, 102, 255
L 410.0, -14.0, -13.0, 410.0, 21.0, -13.0, 178, 102, 255
L 407.0, -16.0, -13.0, 408.0, -16.0, -13.0, 178, 102, 255
L 407.0, -25.0, -13.0, 408.0, -25.0, -13.0, 178, 102, 255
L 410.0, -22.0, -13.0, 410.0, -18.0, -13.0, 205, 133, 63
L 407.0, -22.0, -13.0, 407.0, -18.0, -13.0, 205, 133, 63
L 408.0, -16.0, -13.0, 410.0, -16.0, -13.0, 178, 102, 255
L 408.0, -25.0, -13.0, 410.0, -25.0, -13.0, 178, 102, 255
L 408.0, -16.0, -13.0, 408.0, -18.0, -13.0, 205, 133, 63
L 407.0, -22.0, -13.0, 408.0, -22.0, -13.0, 205, 133, 63
L 408.0, -22.0, -13.0, 408.0, -25.0, -13.0, 205, 133, 63
L 408.0, -22.0, -13.0, 410.0, -22.0, -13.0, 205, 133, 63
L 410.0, -18.0, -13.0, 408.0, -18.0, -13.0, 205, 133, 63
L 408.0, -18.0, -13.0, 407.0, -18.0, -13.0, 205, 133, 63
L 422.0, -68.0, -13.0, 422.0, -64.0, -13.0, 205, 133, 63
L 419.0, -64.0, -13.0, 419.0, -68.0, -13.0, 205, 133, 63
L 420.0, -71.0, -13.0, 419.0, -71.0, -13.0, 178, 102, 255
L 420.0, -62.0, -13.0, 421.0, -62.0, -13.0, 178, 102, 255
L 420.0, -71.0, -13.0, 420.0, -68.0, -13.0, 205, 133, 63
L 422.0, -64.0, -13.0, 420.0, -64.0, -13.0, 205, 133, 63
L 420.0, -64.0, -13.0, 420.0, -62.0, -13.0, 205, 133, 63
L 420.0, -64.0, -13.0, 419.0, -64.0, -13.0, 205, 133, 63
L 419.0, -68.0, -13.0, 420.0, -68.0, -13.0, 205, 133, 63
L 420.0, -68.0, -13.0, 422.0, -68.0, -13.0, 205, 133, 63
L 383.0, -52.0, -13.0, 395.0, -52.0, -13.0, 178, 102, 255
L 419.0, -52.0, -13.0, 419.0, -54.0, -13.0, 178, 102, 255
L 395.0, -52.0, -13.0, 419.0, -52.0, -13.0, 178, 102, 255
L 364.0, -95.0, -13.0, 368.0, -95.0, -13.0, 205, 133, 63
L 368.0, -98.0, -13.0, 364.0, -98.0, -13.0, 205, 133, 63
L 371.0, -96.0, -13.0, 371.0, -98.0, -13.0, 178, 102, 255
L 371.0, -96.0, -13.0, 368.0, -96.0, -13.0, 205, 133, 63
L 362.0, -96.0, -13.0, 362.0, -95.0, -13.0, 178, 102, 255
L 364.0, -98.0, -13.0, 364.0, -96.0, -13.0, 205, 133, 63
L 364.0, -96.0, -13.0, 362.0, -96.0, -13.0, 205, 133, 63
L 364.0, -96.0, -13.0, 364.0, -95.0, -13.0, 205, 133, 63
L 368.0, -95.0, -13.0, 368.0, -96.0, -13.0, 205, 133, 63
L 368.0, -96.0, -13.0, 368.0, -98.0, -13.0, 205, 133, 63
L 318.0, -119.0, -13.0, 317.0, -120.0, -13.0, 178, 102, 255
L 327.0, -119.0, -13.0, 326.0, -120.0, -13.0, 178, 102, 255
L 319.0, -122.0, -13.0, 324.0, -122.0, -13.0, 205, 133, 63
L 320.0, -119.0, -13.0, 324.0, -119.0, -13.0, 205, 133, 63
L 320.0, -119.0, -13.0, 319.0, -120.0, -13.0, 205, 133, 63
L 324.0, -119.0, -13.0, 324.0, -120.0, -13.0, 205, 133, 63
L 326.0, -120.0, -13.0, 324.0, -120.0, -13.0, 205, 133, 63
L 319.0, -120.0, -13.0, 319.0, -122.0, -13.0, 205, 133, 63
L 324.0, -120.0, -13.0, 324.0, -122.0, -13.0, 205, 133, 63
L 319.0, -120.0, -13.0, 317.0, -120.0, -13.0, 205, 133, 63
L 317.0, -120.0, -13.0, 317.0, -122.0, -14.0, 178, 102, 255
L 326.0, -120.0, -13.0, 326.0, -122.0, -14.0, 178, 102, 255
L 306.0, -122.0, -14.0, 317.0, -122.0, -14.0, 178, 102, 255
L 326.0, -122.0, -14.0, 337.0, -122.0, -14.0, 178, 102, 255
L 227.0, -132.0, 70.0, 227.0, -141.0, 70.0, 255, 255, 0
L 227.0, -141.0, 70.0, 228.0, -141.0, 70.0, 102, 255, 102
L 191.0, -107.0, 70.0, 191.0, -59.0, 70.0, 102, 255, 102
L 182.0, -107.0, 70.0, 191.0, -107.0, 70.0, 255, 255, 0
L 191.0, -108.0, 70.0, 191.0, -107.0, 70.0, 102, 255, 102
L 182.0, -108.0, 70.0, 182.0, -109.0, 70.0, 102, 255, 102
L 182.0, -108.0, 70.0, 191.0, -108.0, 70.0, 255, 255, 0
L 150.0, -80.0, 62.0, 150.0, -76.0, 62.0, 205, 133, 63
L 147.0, -76.0, 62.0, 147.0, -80.0, 62.0, 205, 133, 63
L 148.0, -74.0, 62.0, 150.0, -74.0, 62.0, 102, 255, 102
L 148.0, -74.0, 62.0, 148.0, -76.0, 62.0, 205, 133, 63
L 148.0, -83.0, 62.0, 147.0, -83.0, 62.0, 102, 255, 102
L 150.0, -76.0, 62.0, 148.0, -76.0, 62.0, 205, 133, 63
L 148.0, -76.0, 62.0, 147.0, -76.0, 62.0, 205, 133, 63
L 150.0, -80.0, 62.0, 148.0, -80.0, 62.0, 205, 133, 63
L 148.0, -80.0, 62.0, 148.0, -83.0, 62.0, 205, 133, 63
L 148.0, -80.0, 62.0, 147.0, -80.0, 62.0, 205, 133, 63
L 67.0, 58.0, 62.0, 67.0, 54.0, 62.0, 205, 133, 63
L 71.0, 54.0, 62.0, 71.0, 58.0, 62.0, 205, 133, 63
L 71.0, 54.0, 62.0, 69.0, 54.0, 62.0, 205, 133, 63
L 67.0, 58.0, 62.0, 69.0, 58.0, 62.0, 205, 133, 63
L 69.0, 52.0, 62.0, 67.0, 52.0, 62.0, 102, 255, 102
L 69.0, 52.0, 62.0, 69.0, 54.0, 62.0, 205, 133, 63
L 69.0, 61.0, 62.0, 67.0, 61.0, 62.0, 102, 255, 102
L 69.0, 54.0, 62.0, 67.0, 54.0, 62.0, 205, 133, 63
L 69.0, 58.0, 62.0, 71.0, 58.0, 62.0, 205, 133, 63
L 69.0, 58.0, 62.0, 69.0, 61.0, 62.0, 205, 133, 63
L 90.0, 41.0, 62.0, 86.0, 41.0, 62.0, 205, 133, 63
L 86.0, 44.0, 62.0, 90.0, 44.0, 62.0, 205, 133, 63
L 86.0, 41.0, 62.0, 86.0, 42.0, 62.0, 205, 133, 63
L 90.0, 41.0, 62.0, 90.0, 42.0, 62.0, 205, 133, 63
L 86.0, 42.0, 62.0, 86.0, 44.0, 62.0, 205, 133, 63
L 93.0, 42.0, 62.0, 93.0, 43.0, 62.0, 102, 255, 102
L 90.0, 42.0, 62.0, 90.0, 44.0, 62.0, 205, 133, 63
L 90.0, 42.0, 62.0, 93.0, 42.0, 62.0, 205, 133, 63
L 84.0, 42.0, 62.0, 84.0, 44.0, 62.0, 102, 255, 102
L 86.0, 42.0, 62.0, 84.0, 42.0, 62.0, 205, 133, 63
L 90.0, -44.0, 62.0, 86.0, -44.0, 62.0, 205, 133, 63
L 90.0, -41.0, 62.0, 86.0, -41.0, 62.0, 205, 133, 63
L 90.0, -44.0, 62.0, 90.0, -42.0, 62.0, 205, 133, 63
L 86.0, -44.0, 62.0, 86.0, -42.0, 62.0, 205, 133, 63
L 90.0, -42.0, 62.0, 90.0, -41.0, 62.0, 205, 133, 63
L 93.0, -42.0, 62.0, 93.0, -44.0, 62.0, 102, 255, 102
L 93.0, -42.0, 62.0, 90.0, -42.0, 62.0, 205, 133, 63
L 84.0, -42.0, 62.0, 84.0, -41.0, 62.0, 102, 255, 102
L 86.0, -42.0, 62.0, 86.0, -41.0, 62.0, 205, 133, 63
L 84.0, -42.0, 62.0, 86.0, -42.0, 62.0, 205, 133, 63
L 67.0, -16.0, 62.0, 67.0, -24.0, 62.0, 102, 255, 102
L 67.0, -24.0, 62.0, 69.0, -24.0, 62.0, 102, 255, 102
L 71.0, -16.0, 62.0, 71.0, -24.0, 62.0, 102, 255, 102
L 67.0, -30.0, 62.0, 67.0, -26.0, 62.0, 205, 133, 63
L 71.0, -26.0, 62.0, 71.0, -30.0, 62.0, 205, 133, 63
L 71.0, -30.0, 62.0, 69.0, -30.0, 62.0, 205, 133, 63
L 71.0, -26.0, 62.0, 69.0, -26.0, 62.0, 205, 133, 63
L 69.0, -26.0, 62.0, 67.0, -26.0, 62.0, 205, 133, 63
L 69.0, -33.0, 62.0, 67.0, -33.0, 62.0, 102, 255, 102
L 69.0, -30.0, 62.0, 67.0, -30.0, 62.0, 205, 133, 63
L 69.0, -24.0, 62.0, 71.0, -24.0, 62.0, 102, 255, 102
L 69.0, -26.0, 62.0, 69.0, -24.0, 62.0, 205, 133, 63
L 69.0, -33.0, 62.0, 69.0, -30.0, 62.0, 205, 133, 63
L 124.0, -48.0, 62.0, 128.0, -48.0, 62.0, 205, 133, 63
L 128.0, -43.0, 62.0, 124.0, -43.0, 62.0, 205, 133, 63
L 124.0, -48.0, 62.0, 124.0, -45.0, 62.0, 205, 133, 63
L 128.0, -48.0, 62.0, 128.0, -45.0, 62.0, 205, 133, 63
L 131.0, -45.0, 62.0, 131.0, -48.0, 62.0, 102, 255, 102
L 122.0, -45.0, 62.0, 122.0, -43.0, 62.0, 102, 255, 102
L 131.0, -45.0, 62.0, 128.0, -45.0, 62.0, 205, 133, 63
L 124.0, -45.0, 62.0, 124.0, -43.0, 62.0, 205, 133, 63
L 128.0, -45.0, 62.0, 128.0, -43.0, 62.0, 205, 133, 63
L 124.0, -45.0, 62.0, 122.0, -45.0, 62.0, 205, 133, 63
L 152.0, -48.0, 62.0, 156.0, -48.0, 62.0, 205, 133, 63
L 156.0, -43.0, 62.0, 152.0, -43.0, 62.0, 205, 133, 63
L 150.0, -45.0, 62.0, 150.0, -43.0, 62.0, 102, 255, 102
L 159.0, -45.0, 62.0, 159.0, -48.0, 62.0, 102, 255, 102
L 150.0, -45.0, 62.0, 152.0, -45.0, 62.0, 205, 133, 63
L 156.0, -48.0, 62.0, 156.0, -45.0, 62.0, 205, 133, 63
L 156.0, -45.0, 62.0, 159.0, -45.0, 62.0, 205, 133, 63
L 156.0, -45.0, 62.0, 156.0, -43.0, 62.0, 205, 133, 63
L 152.0, -48.0, 62.0, 152.0, -45.0, 62.0, 205, 133, 63
L 152.0, -45.0, 62.0, 152.0, -43.0, 62.0, 205, 133, 63
L 276.0, -91.0, 72.0, 265.0, -93.0, 73.0, 102, 255, 102
L 104.0, 44.0, 62.0, 104.0, 42.0, 62.0, 102, 255, 102
L 93.0, 41.0, 62.0, 104.0, 41.0, 62.0, 102, 255, 102
L 110.0, 41.0, 62.0, 106.0, 41.0, 62.0, 205, 133, 63
L 106.0, 44.0, 62.0, 110.0, 44.0, 62.0, 205, 133, 63
L 104.0, 42.0, 62.0, 104.0, 41.0, 62.0, 102, 255, 102
L 113.0, 42.0, 62.0, 113.0, 44.0, 62.0, 102, 255, 102
L 104.0, 42.0, 62.0, 106.0, 42.0, 62.0, 205, 133, 63
L 110.0, 41.0, 62.0, 110.0, 42.0, 62.0, 205, 133, 63
L 110.0, 42.0, 62.0, 113.0, 42.0, 62.0, 205, 133, 63
L 110.0, 42.0, 62.0, 110.0, 44.0, 62.0, 205, 133, 63
L 106.0, 41.0, 62.0, 106.0, 42.0, 62.0, 205, 133, 63
L 106.0, 42.0, 62.0, 106.0, 44.0, 62.0, 205, 133, 63
L 128.0, -20.0, 62.0, 124.0, -20.0, 62.0, 205, 133, 63
L 128.0, -15.0, 62.0, 124.0, -15.0, 62.0, 205, 133, 63
L 131.0, -17.0, 62.0, 131.0, -20.0, 62.0, 102, 255, 102
L 122.0, -17.0, 62.0, 122.0, -15.0, 62.0, 102, 255, 102
L 131.0, -17.0, 62.0, 128.0, -17.0, 62.0, 205, 133, 63
L 124.0, -20.0, 62.0, 124.0, -17.0, 62.0, 205, 133, 63
L 124.0, -17.0, 62.0, 122.0, -17.0, 62.0, 205, 133, 63
L 124.0, -17.0, 62.0, 124.0, -15.0, 62.0, 205, 133, 63
L 128.0, -20.0, 62.0, 128.0, -17.0, 62.0, 205, 133, 63
L 128.0, -17.0, 62.0, 128.0, -15.0, 62.0, 205, 133, 63
L 152.0, -20.0, 62.0, 156.0, -20.0, 62.0, 205, 133, 63
L 156.0, -15.0, 62.0, 152.0, -15.0, 62.0, 205, 133, 63
L 156.0, -20.0, 62.0, 156.0, -17.0, 62.0, 205, 133, 63
L 152.0, -20.0, 62.0, 152.0, -17.0, 62.0, 205, 133, 63
L 159.0, -17.0, 62.0, 159.0, -15.0, 62.0, 102, 255, 102
L 159.0, -17.0, 62.0, 156.0, -17.0, 62.0, 205, 133, 63
L 150.0, -17.0, 62.0, 150.0, -15.0, 62.0, 102, 255, 102
L 156.0, -17.0, 62.0, 156.0, -15.0, 62.0, 205, 133, 63
L 152.0, -17.0, 62.0, 152.0, -15.0, 62.0, 205, 133, 63
L 152.0, -17.0, 62.0, 150.0, -17.0, 62.0, 205, 133, 63
L 225.0, 96.0, 70.0, 225.0, 95.0, 70.0, 102, 255, 102
L 225.0, 96.0, 70.0, 216.0, 97.0, 70.0, 255, 255, 0
L 354.0, 60.0, 70.0, 350.0, 60.0, 70.0, 205, 133, 63
L 350.0, 57.0, 70.0, 354.0, 57.0, 70.0, 205, 133, 63
L 350.0, 60.0, 70.0, 350.0, 58.0, 70.0, 205, 133, 63
L 354.0, 60.0, 70.0, 354.0, 58.0, 70.0, 205, 133, 63
L 348.0, 58.0, 70.0, 348.0, 60.0, 70.0, 102, 255, 102
L 348.0, 58.0, 70.0, 350.0, 58.0, 70.0, 205, 133, 63
L 357.0, 58.0, 70.0, 357.0, 57.0, 70.0, 102, 255, 102
L 350.0, 58.0, 70.0, 350.0, 57.0, 70.0, 205, 133, 63
L 354.0, 58.0, 70.0, 354.0, 57.0, 70.0, 205, 133, 63
L 354.0, 58.0, 70.0, 357.0, 58.0, 70.0, 205, 133, 63
L 309.0, 82.0, 70.0, 309.0, 86.0, 70.0, 205, 133, 63
L 312.0, 86.0, 70.0, 312.0, 82.0, 70.0, 205, 133, 63
L 309.0, 82.0, 70.0, 310.0, 82.0, 70.0, 205, 133, 63
L 309.0, 86.0, 70.0, 310.0, 86.0, 70.0, 205, 133, 63
L 310.0, 89.0, 70.0, 312.0, 89.0, 70.0, 102, 255, 102
L 310.0, 89.0, 70.0, 310.0, 86.0, 70.0, 205, 133, 63
L 310.0, 80.0, 70.0, 309.0, 80.0, 70.0, 102, 255, 102
L 310.0, 82.0, 70.0, 312.0, 82.0, 70.0, 205, 133, 63
L 310.0, 86.0, 70.0, 312.0, 86.0, 70.0, 205, 133, 63
L 310.0, 82.0, 70.0, 310.0, 80.0, 70.0, 205, 133, 63
L 227.0, 32.0, 70.0, 227.0, 31.0, 70.0, 102, 255, 102
L 227.0, 22.0, 70.0, 227.0, -59.0, 70.0, 102, 255, 102
L 228.0, 22.0, 70.0, 229.0, 22.0, 70.0, 102, 255, 102
L 258.0, -23.0, 26.0, 254.0, -23.0, 26.0, 205, 133, 63
L 254.0, -26.0, 26.0, 258.0, -26.0, 26.0, 205, 133, 63
L 254.0, -23.0, 26.0, 254.0, -24.0, 26.0, 205, 133, 63
L 258.0, -26.0, 26.0, 258.0, -24.0, 26.0, 205, 133, 63
L 261.0, -24.0, 26.0, 261.0, -26.0, 26.0, 0, 204, 204
L 252.0, -24.0, 26.0, 252.0, -23.0, 26.0, 0, 204, 204
L 261.0, -24.0, 26.0, 258.0, -24.0, 26.0, 205, 133, 63
L 254.0, -24.0, 26.0, 254.0, -26.0, 26.0, 205, 133, 63
L 258.0, -24.0, 26.0, 258.0, -23.0, 26.0, 205, 133, 63
L 254.0, -24.0, 26.0, 252.0, -24.0, 26.0, 205, 133, 63
L 248.0, -33.0, 50.0, 244.0, -33.0, 50.0, 205, 133, 63
L 244.0, -36.0, 50.0, 248.0, -36.0, 50.0, 205, 133, 63
L 242.0, -34.0, 50.0, 242.0, -33.0, 50.0, 0, 204, 0
L 251.0, -34.0, 50.0, 251.0, -36.0, 50.0, 0, 204, 0
L 242.0, -34.0, 50.0, 244.0, -34.0, 50.0, 205, 133, 63
L 248.0, -33.0, 50.0, 248.0, -34.0, 50.0, 205, 133, 63
L 248.0, -34.0, 50.0, 251.0, -34.0, 50.0, 205, 133, 63
L 248.0, -34.0, 50.0, 248.0, -36.0, 50.0, 205, 133, 63
L 244.0, -36.0, 50.0, 244.0, -34.0, 50.0, 205, 133, 63
L 244.0, -34.0, 50.0, 244.0, -33.0, 50.0, 205, 133, 63
L 308.0, -33.0, 50.0, 304.0, -33.0, 50.0, 205, 133, 63
L 304.0, -36.0, 50.0, 308.0, -36.0, 50.0, 205, 133, 63
L 304.0, -36.0, 50.0, 304.0, -34.0, 50.0, 205, 133, 63
L 308.0, -33.0, 50.0, 308.0, -34.0, 50.0, 205, 133, 63
L 302.0, -34.0, 50.0, 302.0, -33.0, 50.0, 0, 204, 0
L 311.0, -34.0, 50.0, 311.0, -35.0, 50.0, 0, 204, 0
L 302.0, -34.0, 50.0, 304.0, -34.0, 50.0, 205, 133, 63
L 304.0, -34.0, 50.0, 304.0, -33.0, 50.0, 205, 133, 63
L 308.0, -34.0, 50.0, 308.0, -36.0, 50.0, 205, 133, 63
L 308.0, -34.0, 50.0, 311.0, -34.0, 50.0, 205, 133, 63
L 347.0, -16.0, -13.0, 347.0, -20.0, -13.0, 205, 133, 63
L 350.0, -20.0, -13.0, 350.0, -16.0, -13.0, 205, 133, 63
L 350.0, -16.0, -13.0, 348.0, -16.0, -13.0, 205, 133, 63
L 347.0, -20.0, -13.0, 348.0, -20.0, -13.0, 205, 133, 63
L 348.0, -23.0, -13.0, 347.0, -23.0, -13.0, 178, 102, 255
L 348.0, -14.0, -13.0, 350.0, -14.0, -13.0, 178, 102, 255
L 348.0, -23.0, -13.0, 348.0, -20.0, -13.0, 205, 133, 63
L 348.0, -16.0, -13.0, 347.0, -16.0, -13.0, 205, 133, 63
L 348.0, -20.0, -13.0, 350.0, -20.0, -13.0, 205, 133, 63
L 348.0, -16.0, -13.0, 348.0, -14.0, -13.0, 205, 133, 63
L 308.0, 36.0, 50.0, 304.0, 36.0, 50.0, 255, 255, 0
L 304.0, 33.0, 50.0, 308.0, 33.0, 50.0, 255, 255, 0
L 304.0, 36.0, 50.0, 304.0, 34.0, 50.0, 255, 255, 0
L 308.0, 36.0, 50.0, 308.0, 34.0, 50.0, 255, 255, 0
L 302.0, 34.0, 50.0, 302.0, 36.0, 50.0, 0, 204, 0
L 311.0, 34.0, 50.0, 311.0, 33.0, 50.0, 0, 204, 0
L 302.0, 34.0, 50.0, 304.0, 34.0, 50.0, 255, 255, 0
L 304.0, 34.0, 50.0, 304.0, 33.0, 50.0, 255, 255, 0
L 308.0, 34.0, 50.0, 308.0, 33.0, 50.0, 255, 255, 0
L 308.0, 34.0, 50.0, 311.0, 34.0, 50.0, 255, 255, 0
L 179.0, -46.0, -43.0, 179.0, -44.0, -41.0, 102, 0, 204
L 157.0, -43.0, -43.0, 151.0, -43.0, -43.0, 102, 0, 204
L 293.0, 36.0, -79.0, 287.0, 36.0, -80.0, 102, 0, 204
L 276.0, 45.0, -80.0, 293.0, 45.0, -79.0, 102, 0, 204
L 191.0, -7.0, -21.0, 192.0, -6.0, -21.0, 178, 102, 255
L 215.0, -7.0, -21.0, 224.0, -7.0, -21.0, 178, 102, 255
L 192.0, -6.0, -21.0, 215.0, -7.0, -21.0, 150, 150, 150
L 192.0, 23.0, -21.0, 192.0, 32.0, -21.0, 178, 102, 255
L 192.0, 55.0, -21.0, 192.0, 59.0, -21.0, 178, 102, 255
L 215.0, 56.0, -21.0, 215.0, 59.0, -21.0, 178, 102, 255
L 215.0, 55.0, -21.0, 215.0, 56.0, -21.0, 178, 102, 255
L 215.0, -16.0, -21.0, 215.0, -45.0, -21.0, 178, 102, 255
L 215.0, -52.0, -39.0, 215.0, -46.0, -36.0, 102, 0, 204
L 192.0, -52.0, -39.0, 192.0, -46.0, -36.0, 102, 0, 204
L 192.0, -52.0, -39.0, 215.0, -52.0, -39.0, 150, 150, 150
L 192.0, -29.0, -30.0, 192.0, -23.0, -27.0, 102, 0, 204
L 215.0, -29.0, -30.0, 215.0, -23.0, -27.0, 102, 0, 204
L 192.0, -29.0, -30.0, 215.0, -29.0, -30.0, 150, 150, 150
L 215.0, -18.0, -25.0, 215.0, -12.0, -23.0, 102, 0, 204
L 192.0, -18.0, -25.0, 192.0, -12.0, -23.0, 102, 0, 204
L 215.0, -18.0, -25.0, 192.0, -18.0, -25.0, 150, 150, 150
L 192.0, -40.0, -34.0, 192.0, -35.0, -32.0, 102, 0, 204
L 215.0, -40.0, -34.0, 215.0, -35.0, -32.0, 102, 0, 204
L 192.0, -40.0, -34.0, 215.0, -40.0, -34.0, 150, 150, 150
L 192.0, -46.0, -36.0, 192.0, -40.0, -34.0, 102, 0, 204
L 215.0, -46.0, -36.0, 215.0, -40.0, -34.0, 102, 0, 204
L 192.0, -46.0, -36.0, 215.0, -46.0, -36.0, 150, 150, 150
L 192.0, -35.0, -32.0, 192.0, -29.0, -30.0, 102, 0, 204
L 215.0, -35.0, -32.0, 215.0, -29.0, -30.0, 102, 0, 204
L 192.0, -35.0, -32.0, 215.0, -35.0, -32.0, 150, 150, 150
L 215.0, -23.0, -27.0, 215.0, -18.0, -25.0, 102, 0, 204
L 192.0, -23.0, -27.0, 192.0, -18.0, -25.0, 102, 0, 204
L 215.0, -23.0, -27.0, 192.0, -23.0, -27.0, 150, 150, 150
L 192.0, -12.0, -23.0, 192.0, -6.0, -21.0, 102, 0, 204
L 215.0, -12.0, -23.0, 215.0, -7.0, -21.0, 102, 0, 204
L 192.0, -12.0, -23.0, 215.0, -12.0, -23.0, 150, 150, 150
L 324.0, 93.0, 50.0, 335.0, 93.0, 50.0, 0, 204, 0
L 324.0, 80.0, 50.0, 324.0, 93.0, 50.0, 0, 204, 0
L 321.0, 80.0, 50.0, 321.0, 93.0, 50.0, 0, 204, 0
L 324.0, 80.0, 50.0, 322.0, 80.0, 50.0, 0, 204, 0
L 321.0, 75.0, 50.0, 321.0, 79.0, 50.0, 205, 133, 63
L 324.0, 75.0, 50.0, 324.0, 79.0, 50.0, 205, 133, 63
L 322.0, 80.0, 50.0, 321.0, 80.0, 50.0, 0, 204, 0
L 322.0, 80.0, 50.0, 322.0, 79.0, 50.0, 205, 133, 63
L 322.0, 74.0, 50.0, 321.0, 74.0, 50.0, 0, 204, 0
L 321.0, 75.0, 50.0, 322.0, 75.0, 50.0, 205, 133, 63
L 322.0, 75.0, 50.0, 322.0, 74.0, 50.0, 205, 133, 63
L 322.0, 75.0, 50.0, 324.0, 75.0, 50.0, 205, 133, 63
L 321.0, 79.0, 50.0, 322.0, 79.0, 50.0, 205, 133, 63
L 322.0, 79.0, 50.0, 324.0, 79.0, 50.0, 205, 133, 63
L 228.0, -132.0, 70.0, 227.0, -132.0, 70.0, 102, 255, 102
L 228.0, -141.0, 70.0, 230.0, -141.0, 70.0, 102, 255, 102
L 228.0, -132.0, 70.0, 228.0, -141.0, 70.0, 255, 255, 0
L 90.0, 18.0, 62.0, 86.0, 18.0, 62.0, 205, 133, 63
L 86.0, 15.0, 62.0, 90.0, 15.0, 62.0, 205, 133, 63
L 90.0, 15.0, 62.0, 90.0, 16.0, 62.0, 205, 133, 63
L 86.0, 15.0, 62.0, 86.0, 16.0, 62.0, 205, 133, 63
L 84.0, 16.0, 62.0, 84.0, 18.0, 62.0, 102, 255, 102
L 93.0, 16.0, 62.0, 93.0, 15.0, 62.0, 102, 255, 102
L 84.0, 16.0, 62.0, 86.0, 16.0, 62.0, 205, 133, 63
L 90.0, 16.0, 62.0, 90.0, 18.0, 62.0, 205, 133, 63
L 86.0, 16.0, 62.0, 86.0, 18.0, 62.0, 205, 133, 63
